video	frame	seconds	confidence	text
video_1	42	82	1.00	五、请自动补全指标体系
video_1	42	82	0.30	请你把指标分成 6层：
video_1	42	82	0.30	A.触达层
video_1	42	82	0.30	-插放量
video_1	42	82	0.30	-推荐流量
video_1	42	82	0.30	- 3 秒留存
video_1	42	82	0.30	- 5 秒留存
video_1	42	82	0.30	-完插串
video_1	42	82	0.50	- 平均观看时长
video_1	42	82	0.30	B.认可层
video_1	42	82	0.30	…巴
video_1	43	84	0.30	口>
video_1	43	84	0.30	③ 聊天
video_1	43	84	0.30	S/> Markdown
video_1	43	84	0.30	- 画面节委
video_1	43	84	0.30	- TTS /声音
video_1	43	84	0.30	- 发布标题
video_1	43	84	0.30	-评论引导
video_1	43	84	0.30	- 私城承接
video_1	43	84	0.50	- 客资筛选
video_1	43	84	0.30	- 产品化表达
video_1	43	84	0.50	请说明：
video_1	43	84	0.50	- 什么情况下改选题；
video_1	43	84	0.50	- 什么情况下改开头；
video_1	43	84	0.50	- 什么情况下改内容结构；
video_1	43	84	0.50	- 什么情况下改证据；
video_1	43	84	0.50	- 什么情况下改承接；
video_1	43	84	0.50	- 什么情况下不该改，只继续观察。
video_1	43	84	1.00	五、请自动补全指标体系
video_1	43	84	0.30	请你把指标分成 6层：
video_1	43	84	0.50	A.触达层
video_1	43	84	0.30	-播放量
video_1	43	84	0.30	- 推荐流量
video_1	43	84	0.30	- 3 秒留存
video_1	43	84	0.30	- 5秒留存
video_1	43	84	0.30	- 完攝率
video_1	43	84	0.50	- 平均观看时长
video_1	43	84	0.50	B.认可层
video_1	43	84	0.30	- 点赞
video_1	43	84	0.30	- 收藏
video_1	43	84	0.30	- 转发
video_1	43	84	0.30	-关注
video_1	43	84	0.30	- ‡市访问
video_1	43	84	0.30	…巴
video_1	44	86	0.30	口>
video_1	44	86	0.30	③ 聊天
video_1	44	86	0.30	④ 搜索
video_1	44	86	0.30	S/> Markdown
video_1	44	86	1.00	六、请定义有效客资
video_1	44	86	0.30	1----。
video_1	44	86	1.00	不要把所有私信都算客资。
video_1	44	86	0.50	请你定义一个 0-5 分客资评分表：
video_1	44	86	0.30	② 分：无效私信
video_1	44	86	0.50	1 分：泛泛好奇
video_1	44	86	0.30	2分：弱需求
video_1	44	86	0.50	3 分：明确问题
video_1	44	86	0.30	4 分：明确场景 + 明确结果诉求
video_1	44	86	0.30	5分：明确场景 + 明确预算 / 时间 /决策意愿
video_1	44	86	0.50	请你帮我补全：
video_1	44	86	0.50	- 每一分的判断标准；
video_1	44	86	0.30	- 典型用户话术；
video_1	44	86	0.50	- 应该如何回复；
video_1	44	86	0.50	- 是否值得进入私域；
video_1	44	86	0.50	- 是否值得沉淀成内容；
video_1	44	86	0.50	- 是否值得沉淀成工作包 /服务。
video_1	44	86	1.00	七、请设计项目目标分层
video_1	44	86	0.30	请分成 4 层目标：
video_1	44	86	0.50	1. 项目总目标
video_1	44	86	0.50	- 3-6 个月内项目真正要验证什么？
video_1	44	86	0.50	2. 阶段目标
video_1	44	86	0.30	- 0-30 天
video_1	44	86	0.50	- 31-90 天
video_1	44	86	0.30	^A100H
video_1	45	88	0.30	0>
video_1	45	88	0.30	$ 聊天
video_1	45	88	0.30	④ 搜索
video_1	45	88	0.30	<^ Markdown
video_1	45	88	0.30	- 过线条件？
video_1	45	88	0.50	- 下一状态？
video_1	45	88	0.30	2.content_validation（内容验证）、
video_1	45	88	0.50	- 目标：证明内容有价值，不只是有播放
video_1	45	88	0.50	- 看什么数据？
video_1	45	88	0.30	- 过线条件？
video_1	45	88	0.30	- 下一状态？
video_1	45	88	0.50	3. "demand_signal_validation（需求信号验证）、
video_1	45	88	0.50	- 目标：判断用户是否真的有需求
video_1	45	88	0.50	- 看什么数据？
video_1	45	88	0.50	- 过线条件？
video_1	45	88	0.30	4.'lead_quality_validation（客资质量验证）、
video_1	45	88	0.50	- 失败条件？
video_1	45	88	0.30	5. offer_validation （产品 /服务验证）、
video_1	45	88	0.50	-目标：判断能不能沉淀成服务、咨询、工作包或产品
video_1	45	88	0.50	- 看什么数据？
video_1	45	88	0.50	6.scale_or_reposition（放大或重判）、
video_1	45	88	0.30	- 目标：决定继续放大，还是换选题/ 换人群/换承接方式
video_1	45	88	0.50	- 看什么数据？
video_1	45	88	0.30	…巴
video_1	46	90	0.30	口>
video_1	46	90	0.30	③ 聊天
video_1	46	90	0.30	④ 搜索
video_1	46	90	0.30	＜ Markdown
video_1	46	90	0.30	- 失败条件？
video_1	46	90	0.30	- 下一状态？
video_1	46	90	0.50	6. 'scale_or_reposition（放大或重判）、
video_1	46	90	0.30	-目标：决定继续放大，还是换选题 /换人群 /换承接方式
video_1	46	90	0.50	- 看什么数据？
video_1	46	90	0.30	- 过线条件？
video_1	46	90	0.50	- 失败条件？
video_1	46	90	0.30	- 下一状态？
video_1	46	90	0.50	九、请设计“数据飞轮记忆”
video_1	46	90	0.50	请你设计一个“data_flywheel_memory（数据飞轮记忆）、结构。
video_1	46	90	1.00	它至少应该记录：
video_1	46	90	0.50	1.video_id
video_1	46	90	0.50	2. topic
video_1	46	90	0.50	3. target_user
video_1	46	90	0.50	4.hypothesis（本期假设）
video_1	46	90	0.50	5. main_variable（本期主变量）
video_1	46	90	0.50	expected_signal（期待信号）
video_1	46	90	0.50	7. actual_signal（实际信号）
video_1	46	90	1.00	leading_metric（前置指标）
video_1	46	90	0.50	lagging metric（后置指标）
video_1	46	90	1.00	10.
video_1	46	90	1.00	lead_quality_score（客资质量分）
video_1	46	90	0.50	11. diagnosis（诊断）
video_1	46	90	0.50	12.
video_1	46	90	0.50	next_variable（下一期只改变量）
video_1	46	90	1.00	13.
video_1	46	90	0.50	learning_to_keep（保留经验）
video_1	46	90	1.00	14.
video_1	46	90	0.50	learning_to_drop（废弃经验）
video_1	46	90	1.00	15.
video_1	46	90	0.30	route_decision（继续/ 回炉/ 换方向/放大）
video_1	46	90	0.50	16. confidence（置信度）
video_1	47	92	0.30	- 下一状态？
video_1	47	92	0.50	6. 'scale_or_reposition（放大或重判）、
video_1	47	92	0.30	- 目标：决定继续放大，还是换选题 /换人群 /换承接方式
video_1	47	92	0.50	- 看什么数据？
video_1	47	92	0.30	- 过线条件？
video_1	47	92	0.50	- 失败条件？
video_1	47	92	0.30	- 下一状态？
video_1	47	92	0.50	九、请设计“数据飞轮记忆”
video_1	47	92	1.00	我希望每一期发布后，系统能沉淀记忆，而不是只做一次复盘。
video_1	47	92	0.50	请你设计一个^data_flywheel_memory（数据飞轮记忆）、结构。
video_1	47	92	1.00	它至少应该记录：
video_1	47	92	0.50	1. video_id
video_1	47	92	0.50	2. topic
video_1	47	92	0.50	3.target_user
video_1	47	92	0.50	4. hypothesis（本期假设）
video_1	47	92	0.50	5. main_variable（本期主变量）
video_1	47	92	0.50	6. expected_signal（期待信号）
video_1	47	92	0.30	a1（空际信 ）
video_1	48	94	0.30	- 过线条件？
video_1	48	94	0.50	- 失败条件？
video_1	48	94	0.50	- 下一状态？
video_1	48	94	0.30	99 询问 ChatGPT
video_1	48	94	0.50	九、请设计“数据飞轮记忆”
video_1	48	94	1.00	我希望每一期发布后，系统能沉淀记忆，而不是只做一次复盘。
video_1	48	94	0.50	请你设计一个^data_flywheel_memory（数据飞轮记忆）、结构。
video_1	48	94	1.00	它至少应该记录：
video_1	48	94	0.30	1. video_id
video_1	48	94	0.50	2. topic
video_1	48	94	0.50	3.target_user
video_1	48	94	0.50	4. hypothesis（本期假设）
video_1	48	94	0.50	5. main_variable（本期主变量）
video_1	48	94	0.50	6. expected_signal（期待信号）
video_1	48	94	0.50	7. actual_signal（实际信号）
video_1	48	94	0.50	8. leading_metric（前置指标）
video_1	48	94	0.50	9. lagging_metric（后置指标）
video_1	48	94	0.50	10. lead_quality_score（客资质量分）
video_1	48	94	0.50	11. diagnosis（诊断）
video_1	48	94	0.50	12. next_variable（下一期只改变量）
video_1	49	96	0.30	口〉
video_1	49	96	0.30	S 聊天
video_1	49	96	0.30	田 搜索
video_1	49	96	0.30	Q 图片
video_1	49	96	0.30	巴 视频
video_1	49	96	0.30	图 新闻
video_1	49	96	0.30	…巴
video_1	49	96	0.30	<^ Markdown
video_1	49	96	0.50	- change
video_1	49	96	0.50	- drop
video_1	49	96	0.50	- confidence
video_1	49	96	0.50	- human_review_required
video_1	49	96	0.50	十二、请给出 0-30 天、31-90 天、90-180 天目标
video_1	49	96	0.50	但注意：
video_1	49	96	0.50	不要把阶段目标写成普通 KPI.
video_1	49	96	1.00	每个阶段都要写：
video_1	49	96	0.50	- 当前阶段真正要验证什么；
video_1	49	96	0.50	- 为什么这个阶段不该急着追后面的目标；
video_1	49	96	0.50	- 主指标是什么；
video_1	49	96	0.50	- 辅助指标是什么；
video_1	49	96	0.50	- 合格线；
video_1	49	96	0.30	-优秀线；
video_1	49	96	0.30	- 失败线：
video_1	49	96	0.30	- 如果失败，怎么重判：
video_1	49	96	0.50	- 如果成功，怎么放大。
video_1	49	96	1.00	请给默认数字，但要明确：
video_1	49	96	1.00	这些数字只是阶段工作假设，不是行业定论。
video_1	49	96	1.00	如果没有历史数据，数字要保守。
video_1	49	96	1.00	数字的作用是帮助判断，不是为了自我绑架。
video_1	49	96	0.50	十三、请明确播放、点贺、收、评论、客资的关系
video_1	49	96	1.00	请回答：
video_1	50	98	0.30	口>
video_1	50	98	0.50	聊天
video_1	50	98	0.30	S/ Markdown
video_1	50	98	0.50	10. video_goal_card（单条视频目标卡模板）
video_1	50	98	0.50	11. post_publish_review_card（发布后复盘卡模板）
video_1	50	98	0.50	12. data_flywheel_memory（数据飞轮；
video_1	50	98	0.50	13. next_variable_decision_rule（下一期只改一个变量规则）
video_1	50	98	0.30	14. route_decision_rule（继续 / 回炉 /換方向 /放 ）
video_1	50	98	0.30	15. 当前最应该盯的 3个指标
video_1	50	98	0.30	⋯臼
video_1	51	100	0.30	口>
video_1	51	100	0.30	$ 聊天
video_1	51	100	0.30	④搜索 Q图片 巴视頻 图新闻
video_1	51	100	0.30	S/> Markdown
video_1	51	100	0.30	18. 如果 30天后达标，怎么放大
video_1	51	100	0.50	19.最后一条硬判断：
video_1	51	100	1.00	这个项目的目标不是
video_1	51	100	0.30	_，而是
video_1	51	100	1.00	十五、回答要求
video_1	51	100	0.30	月封請請請請請請請請請請請請請請請請料
video_1	51	100	0.30	1. 不要迎合我。
video_1	51	100	1.00	2. 不要因为我提到客资，就直接说客资是主目标。
video_1	51	100	0.50	3. 不要把目标写成空泛愿景。
video_1	51	100	0.30	4. 不要只给 KPI.
video_1	51	100	0.50	5. 必须输出能驱动每一期视频的机制。
video_1	51	100	0.50	6.必须让发布后数据能反推下一期只改一个变量。
video_1	51	100	0.50	7. 必须区分前置指标和后置指标。
video_1	51	100	0.50	8.必须定义有效客资，不要把所有私信都算客资。
video_1	51	100	1.00	9.必须区分阶段假设、已确认判断、待验证判断。
video_1	51	100	0.50	10. 如果信息不足，用默认假设 /待确认位补全，不要继续追问我。
video_1	51	100	0.50	11. 输出要适合后续落进《视频工厂》的项目文件或 Codex 执行规则。
video_1	51	100	0.50	12.中文回答，人话、直接、可执行。
video_1	51	100	1.00	这版和上一版最大的区别是：
video_1	51	100	0.50	上一版是在问“目标是多少”。
video_1	51	100	1.00	这一版是在问“目标怎么驱动每一期内容，并用数据反推下一期怎么改”。
video_1	51	100	1.00	你要的就是这个。
video_1	51	100	0.50	不是 KPI，是飞轮发动机。
video_1	51	100	0.30	⑦6
video_1	51	100	0.30	四R …位来源
video_2	1	0	0.30	9 聊天
video_2	1	0	0.30	④ 搜索
video_2	1	0	0.30	Q 图片 四视频 四新闻
video_2	1	0	0.50	我直接回答，不再给你 prompt。
video_2	1	0	0.30	你这段文本的真实问题是：《视频工厂》不能再靠"做完一条片"推进，而要靠"目标 数据～诊断 下一条
video_2	1	0	1.00	变量"推进。也就是每条视频都必须变成一次实验，发布后的数据要能反推下一条改什么。
video_2	1	0	0.30	C 粘貼的文本（1）
video_2	1	0	0.50	1.一句话主判断
video_2	1	0	0.50	《视频工厂》当前应该被“有效需求信号驱动的一人公司 AI 内容飞轮”驱动。
video_2	1	0	1.00	不是先追播放，不是先追成交，而是先验证：
video_2	1	0	0.50	我做的“真实 AI 使用经验＋工作提效实录”，能不能持续引发目标用户的真实问题、有效互动、可筛选客资
video_2	1	0	1.00	和产品化线索。
video_2	1	0	1.00	2.项目北极星目标
video_2	1	0	0.50	3-6个月内，验证《视频工厂》
video_2	1	0	0.50	的服务/工作包/ 咨询方向。
video_2	1	0	1.00	更人话一点：
video_2	1	0	0.50	笘通过真实 Al 使用内容，稳定产生“高质量需求信号”，并反推出可沉淀
video_2	1	0	1.00	不是看我能不能做视频，而是看这些视频能不能持续帮我找到真实有需求的人。
video_2	1	0	0.50	阶段假设：
video_2	1	0	0.30	…巴
video_2	1	0	0.50	为，通过连续发布和复盘，验证《视频工厂》能否稳定产生高质量需求信号，并从中沉淀出可承接的服务 /工作包/咨询方向。
video_2	1	0	1.00	判断成功的最低条件：
video_2	1	0	0.50	• 连续有一批视频能引发"我也有这个问题/ 怎么做‘“不能帮我做"的反馈；
video_2	1	0	0.50	• 有效私信或评论不是偶发一次；
video_2	1	0	0.30	• 能归纳出1-2 类明确需求人群；
video_2	2	2	0.30	9 聊天
video_2	2	2	0.30	④ 搜索
video_2	2	2	0.30	Q 图片 四视频 四新闻
video_2	2	2	0.30	你这段文本的真实问题是：《视频工厂》不能再靠“做完一条片"推进，而要靠"目标 —数据＞诊断 下一条
video_2	2	2	0.50	八“推进。也就是每条现频都必须变成一次实验，发布后的数据婆能反推下一条改什么。
video_2	2	2	0.30	C 粘贴的文本（1）
video_2	2	2	0.50	1.一句话主判断
video_2	2	2	0.50	《视频工厂》当前应该被“有效需求信号驱动的一人公司 AI 内容飞轮”驱动。
video_2	2	2	1.00	不是先追播放，不是先追成交，而是先验证：
video_2	2	2	0.50	我做的“真实 AI 使用经验＋工作提效实录"，能不能持续引发目标用户的真实问题、有效互动、可筛选客资
video_2	2	2	1.00	和产品化线索。
video_2	2	2	1.00	2.项目北极星目标
video_2	2	2	0.50	3-6个月内，验证《视频工厂》能不能通过真实 AI使用内容，稳定产生“高质量需求信号"，并反推出可沉淀
video_2	2	2	0.50	的服务/工作包/咨询方向。
video_2	2	2	0.50	更人话一点：
video_2	2	2	1.00	不是看我能不能做视频，而是看这些视频能不能持续帮我找到真实有需求的人。
video_2	2	2	0.50	阶段假设：
video_2	2	2	0.30	…巴
video_2	2	2	0.50	为，通过连续发布和复盘，验证《视频工厂》能否稳定产生高质量需求信号，并从中沉淀出可承接的服务 /工作包 / 咨询方向。
video_2	2	2	1.00	判断成功的最低条件：
video_2	2	2	0.50	• 连续有一批视频能引发"我也有这个问题/怎么做/能不能帮我做”的反馈；
video_2	2	2	0.50	• 有效私信或评论不是偶发一次；
video_2	2	2	0.30	• 能归纳出1-2 类明确需求人群；
video_2	2	2	0.50	• 至少能形成一个初步服务/工作包/ 咨询方向。
video_2	3	4	0.30	⑤ 聊天
video_2	3	4	0.30	④ 搜索 Q 图片
video_2	3	4	0.30	巴 视频
video_2	3	4	0.30	四 新闻
video_2	3	4	0.50	《视频工厂》当前应该被“有效需求信号驱动的一人公司 AI 内容飞轮”驱动。
video_2	3	4	1.00	不是先追播放，不是先追成交，而是先验证：
video_2	3	4	0.50	我做的“真实 AI使用经验+工作提效实录”，能不能持续引发目标用户的真实问题、有效互动、可筛选客资
video_2	3	4	1.00	和产品化线索。
video_2	3	4	0.50	2.项目北极星目标
video_2	3	4	0.50	3-6个月内，验证《视频工厂》能不能通过真实 AI使用内容，稳定产生“高质量需求信号"，并反推出可沉淀
video_2	3	4	0.50	的服务/工作包/咨询方向。
video_2	3	4	1.00	更人话一点：
video_2	3	4	1.00	不是看我能不能做视频，而是看这些视频能不能持续帮我找到真实有需求的人。
video_2	3	4	0.50	阶段假设：
video_2	3	4	0.50	r_goal：
video_2	3	4	0.50	为，通过连续发布和复盘，验证《视频工厂》能否稳定产生高质量需求信号，并从中沉淀出可承接的服务 /工作包/ 咨询方向。
video_2	3	4	0.50	判断成功的最低条件：
video_2	3	4	0.50	• 连续有一批视频能引发"我也有这个问题/怎么做/能不能帮我做"的反馈；
video_2	3	4	0.30	• 有效私信或评论不是产一次；
video_2	3	4	0.50	• 能归纳出 1-2 类明确需求人群；
video_2	3	4	0.50	• 至少能形成一个初步服务/工作包/咨询方向。
video_2	3	4	1.00	判断失败的条件：
video_2	3	4	0.50	• 播放、点赞有一点，但长期没有真实问题反馈；
video_2	3	4	0.50	• 评论只停留在泛泛围观；
video_2	3	4	0.50	• 私信都是白嫖工具、要资源、问泛泛教程；
video_2	3	4	0.50	• 不能沉淀出任何可承接方向。
video_2	3	4	0.30	…巴
video_2	4	6	0.30	9 聊天
video_2	4	6	0.30	④ 搜索
video_2	4	6	0.30	Q 图片 巴视频 四新闻
video_2	4	6	1.00	r_goal：
video_2	4	6	0.50	内，通过连续发布和复盘，验证《视频工厂》能否稳定产生高质量需求信号，并从中沉淀出可承接的服务 /工作包 /咨询方向。
video_2	4	6	1.00	判断成功的最低条件：
video_2	4	6	0.50	• 连续有一批视频能引发"我也有这个问题/ 怎么做/能不能帮我做"的反馈；
video_2	4	6	0.50	• 有效私信或评论不是偶发一次；
video_2	4	6	0.50	• 能归纳出 1-2类明确需求人群；
video_2	4	6	0.50	• 至少能形成一个初步服务/工作包/咨询方向。
video_2	4	6	1.00	判断失败的条件：
video_2	4	6	0.50	• 播放、点赞有一点，但长期没有真实问题反馈；
video_2	4	6	0.50	• 评论只停留在泛泛围观；
video_2	4	6	0.50	• 私信都是白嫖工具、要资源、问泛泛教程；
video_2	4	6	0.50	• 不能沉淀出任何可承接方向。
video_2	4	6	0.30	3.为什么不是单纯追播放/ 点赞/客资
video_2	4	6	1.00	不是单纯追播放：播放只证明平
video_2	4	6	1.00	意分发，不证明用户有需求。播放高但没有收藏、评论、私信，可能只是
video_2	4	6	1.00	泛流量吃瓜。
video_2	4	6	0.50	不是单纯追点赞：点赞证明“看着顺手认同“，但不证明用户要解决问题。点赞高、收藏低，说明内容爽但不一
video_2	4	6	1.00	定有复用价值。
video_2	4	6	1.00	不是一开始追成交：成交是后置指标。当前项目还在验证”谁有需求、需求是什么、什么内容能触发需求”。太
video_2	4	6	1.00	早追成交，会把内容做成销售号，反而损害真实经验感。
video_2	4	6	1.00	客资重要，但不该一开始当唯一主目标：如果还没确认用户是谁、需求是什么、哪类内容能打中用户，直接追
video_2	4	6	1.00	客资会吸来大量低质量私信，拖垮判断。
video_2	4	6	1.00	当前阶段主目标应该是：
video_2	4	6	0.50	先验证"真实 AI使用内容能不能稳定产生有效需求信号”，再逐步升级到客资和商业验证。
video_2	4	6	0.30	…巴
video_2	5	8	0.30	S 聊天
video_2	5	8	0.30	④ 搜索
video_2	5	8	0.30	Q 图片 巴视频 四新闻
video_2	5	8	0.30	••。
video_2	5	8	1.00	不是看我能不能做视频，而是看这些视频能不能持续帮我找到真实有需求的人。
video_2	5	8	0.50	阶段假设：
video_2	5	8	1.00	north_star_goal：
video_2	5	8	0.50	3-6个月内，通过连续发布和复。
video_2	5	8	0.30	验证《视频工厂》能香稳定产生高质量需求信号，并从中沉淀出可承摸的服务 /工作包 G
video_2	5	8	1.00	判断成功的最低条件：
video_2	5	8	0.50	• 连续有一批视频能引发"我也有这个问题/怎么做/能不能帮我做"的反馈；
video_2	5	8	0.50	• 有效私信或评论不是偶发一次；
video_2	5	8	0.30	• 能归纳出 1-2类明确需求人群；
video_2	5	8	0.50	• 至少能形成一个初步服务/工作包/咨询方向。
video_2	5	8	1.00	判断失败的条件：
video_2	5	8	0.50	• 播放、点赞有一点，但长期没有真实问题反馈；
video_2	5	8	0.50	•评论只停留在泛泛围观；
video_2	5	8	0.50	• 私信都是白嫖工具、要资源、问泛泛教程；
video_2	5	8	0.50	• 不能沉淀出任何可承接方向。
video_2	5	8	0.30	3.为什么不是单纯追播放/ 点赞/客资
video_2	5	8	1.00	不是单纯追播放：播放只证明平台愿意分发，不证明用户有需求。播放高但没有收藏、评论、私信，可能只是
video_2	5	8	1.00	泛流量吃瓜。
video_2	5	8	1.00	不是单纯追点赞：点赞证明”看着顺手认同”，但不证明用户要解决问题。点赞高、收藏低，说明内容爽但不一
video_2	5	8	1.00	定有复用价值。
video_2	5	8	1.00	不是一开始追成交：成交是后置指标。当前项目还在验证“谁有需求、需求是什么、什么内容能触发需求”。太
video_2	5	8	0.50	早追成交，会把内容做成销售号，反而损害真实经验 山
video_2	5	8	1.00	客资重要，但不该一开始当唯一主目标：如果还没确认用户是谁、需求是什么、哪类内容能打中用户，直接追
video_2	6	10	0.30	⑤ 聊天
video_2	6	10	0.30	④ 搜索 Q图片巴视频四新闻
video_2	6	10	1.00	不是看我能不能做视频，而是看这些视频能不能持续帮我找到真实有需求的人。
video_2	6	10	0.50	阶段假设：
video_2	6	10	0.50	north_star_goal：
video_2	6	10	0.50	3-6个月内，通过连续发布和复盘，
video_2	6	10	0.50	验证《视频工厂》能否稳定产生高质量需求信号，并从中沉淀出可承接的服务 /工作包/
video_2	6	10	1.00	判断成功的最低条件：
video_2	6	10	0.50	•连续有一批视频能引发"我也有这个问题/怎么做/能不能帮我做"的反馈；
video_2	6	10	0.50	• 有效私信或评论不是偶发一次；
video_2	6	10	0.50	• 能归纳出 1-2类明确需求人群；
video_2	6	10	0.50	• 至少能形成一个初步服务/工作包/咨询方向。
video_2	6	10	1.00	判断失败的条件：
video_2	6	10	0.50	•播放、点赞有一点，但长期没有真实问题反馈；
video_2	6	10	0.50	• 评论只停留在泛泛围观；
video_2	6	10	0.50	• 私信都是白嫖工具、要资源、问泛泛教程；
video_2	7	12	0.30	⑤ 聊天
video_2	7	12	0.30	④ 搜索
video_2	7	12	0.30	Q 图片
video_2	7	12	0.30	巴视频
video_2	7	12	0.30	巴新闻
video_2	7	12	1.00	不是看我能不能做视频，而是看这些视频能不能持续帮我找到真实有需求的人。
video_2	7	12	1.00	阶段假设：
video_2	7	12	0.50	north_star_goal：
video_2	7	12	0.30	3-6个月内，通过连续发布和复盘，验证《视频工厂》，香格定产生高质量需次信号，并从中沉淀出可承强的服务 /工作包/
video_2	7	12	1.00	判断成功的最低条件：
video_2	7	12	0.50	• 连续有一批视频能引发"我也有这个问题/怎么做/能不能帮我做”的反馈；
video_2	7	12	0.50	• 有效私信或评论不是偶发一次；
video_2	7	12	0.50	。能归纳出 1-2 类明确需求人群；
video_2	7	12	0.50	•至少能形成一个初步服务/工作包/咨询方向。
video_2	7	12	1.00	判断失败的条件：
video_2	7	12	0.50	•播放、点赞有一点，但长期没有真实问题反馈；
video_2	7	12	0.50	•评论只停留在泛泛围观；
video_2	7	12	1.00	• 私信都是白嫖工具、要资源、问泛泛教程；
video_2	8	14	0.50	告不能做视频，而是看这些视频能不能持续帮我找到真实有需求的人。
video_2	8	14	0.30	过 模装初和复盘，领证《知坂工厂》 能百 定产生商质 需求信导，井从中沉速出可承授的服务/作包、0
video_2	8	14	0.50	频能引发“我也有这个问题/怎么做/能不能帮我做"的反馈；
video_2	8	14	0.50	仑不是偶发一次；
video_2	8	14	1.00	明确需求人群；
video_2	8	14	0.50	初步服务/工作包/咨询方向。
video_2	8	14	1.00	，但长期没有真实问题反馈；
video_2	8	14	0.50	围观；
video_2	8	14	1.00	要资源、问泛泛教程；
video_2	8	14	0.30	接方向。
video_2	8	14	0.30	屯追播放/点赞/客资
video_2	8	14	0.30	正明平台愿意分发，不证明用户有需求。播放高没有收 江 店一 。
video_2	9	16	1.00	效私信或评论不是偶发一次；
video_2	9	16	0.50	日纳出 1-2类明确需求人群；
video_2	9	16	0.50	以能形成一个初步服务/工作包/ 咨询方向。
video_2	9	16	0.50	的条件：
video_2	9	16	0.50	、点赞有一点，但长期没有真实问题反馈；
video_2	9	16	1.00	只停留在泛泛围观；
video_2	9	16	1.00	B是白嫖工具、要资源、问泛泛教程；
video_2	9	16	1.00	淀出任何可承接方向。
video_2	9	16	0.30	么不是单纯追播放/ 点赞/客资
video_2	9	16	1.00	要放：播放只证明平台愿意分发，不证明用户有需求。播放高但没有收藏、评论、私信，可能只是
video_2	9	16	0.50	赞：点赞证明“看着顺手认同”，但不证明用户要解决问点赞高、收藏低，说明内容爽但不一
video_2	9	16	0.50	交：成交是后置指标。当前项目还在验证“谁有需求、需求是什么、什么内容能触发需求”。太
video_2	9	16	0.50	内容做成销售号，反而损害真实经验感。
video_2	9	16	1.00	该一开始当唯一主目标：如果还没确认用户是谁、需求是什么、哪类内容能打中用户，直接追
video_2	10	18	0.30	⑤ 聊天
video_2	10	18	0.30	④ 搜索
video_2	10	18	0.30	Q 图片 巴视频 四新闻
video_2	10	18	0.30	••。
video_2	10	18	1.00	北极星目标
video_2	10	18	0.30	- 单条视頻实验
video_2	10	18	0.30	- 发布数据回收
video_2	10	18	0.30	- 复盘诊断短板
video_2	10	18	0.50	- 下一期只改一个变量
video_2	10	18	0.30	• 需求 / 客资 / 产品化信号沉淀
video_2	10	18	0.30	-更新目标和选题策略
video_2	10	18	0.30	•下一条视频实验
video_2	10	18	0.50	四圈飞轮：
video_2	10	18	1.00	第一圈：内容飞轮
video_2	10	18	0.30	内容发布 - 播放 /留存/点赞/收藏 -判断选题、开头、结构、证据短板 -下一条只改一个变量
video_2	10	18	1.00	第二圈：需求飞轮
video_2	10	18	0.30	内容发布 -评论 /收藏 /私信 - 判断用户真实问题 -调整选题、人群、表达角度
video_2	10	18	1.00	第三圈：客资飞轮
video_2	10	18	0.30	有效私信出现 -给客资打分 -判断需求类型 - 筛选高质量用户 - 沉淀服务 / 工作包方向
video_2	10	18	1.00	第四圈：产品化飞轮
video_2	10	18	0.30	多个高质量需求重复出现 -归纳共性流程 •做工作包 / 咨询 / 服务雏形 •反过
video_2	10	18	0.50	寻内容证明方式
video_2	10	18	0.50	5. 指标分层
video_2	10	18	1.00	层级
video_2	10	18	1.00	代表什么
video_2	10	18	1.00	不能代表什么
video_2	10	18	0.50	触达层
video_2	10	18	1.00	平台是否愿意推，开头是
video_2	10	18	1.00	否能留人
video_2	10	18	1.00	不代表内容有价值，也不
video_2	10	18	1.00	代表有需求
video_2	10	18	1.00	认可层
video_2	10	18	0.30	瓦动层
video_2	10	18	1.00	指标
video_2	10	18	1.00	播放量、推荐流量、3秒
video_2	10	18	1.00	留存、5秒留存、完播
video_2	10	18	1.00	率、平均观看时长
video_2	10	18	1.00	点赞、收藏、转发、关
video_2	10	18	1.00	注、主页访问
video_2	10	18	0.30	评诊数 评诊质最复沭
video_2	10	18	1.00	对下一期的影响
video_2	10	18	1.00	播放低先看选题和开头；留存
video_2	10	18	0.50	低先看前 5秒和节奏
video_2	10	18	1.00	用户是否认可内容，有无
video_2	10	18	0.30	复用价
video_2	10	18	0.30	用户是否产牛井鸣疑问
video_2	10	18	1.00	不代表客资成立
video_2	10	18	0.50	不代夷能成交
video_2	10	18	0.50	点赞低改观点表达；收藏低改
video_2	10	18	1.00	方法步骤和可复用结构
video_2	10	18	0.30	评诊少改问题感•评论泛改话
video_2	11	20	0.30	9 聊天
video_2	11	20	0.30	④ 搜索 Q图片 巴视频 四新闻
video_2	11	20	0.50	4. 目标飞轮图
video_2	11	20	1.00	北极星目标
video_2	11	20	0.30	- 单条视频实验
video_2	11	20	0.30	• 发布数据回收
video_2	11	20	0.30	• 复盘诊断短板
video_2	11	20	0.50	• 下一期只改一个变量
video_2	11	20	0.30	-需求 /客资/产品化信号沉淀
video_2	11	20	0.50	• 更新目标和选题策略
video_2	11	20	0.30	下一条视頻实验
video_2	11	20	1.00	四圈飞轮：
video_2	11	20	1.00	第一圈：内容飞轮
